"Dicamptodon_copei","Dicamptodon_tenebrosus","Dicamptodon_ensatus","Ambystoma_texanum","Ambystoma_barbouri","Ambystoma_opacum","Ambystoma_cingulatum","Ambystoma_annulatum","Ambystoma_laterale","Ambystoma_jeffersonianum","Ambystoma_ordinarium","Ambystoma_mavortium","Ambystoma_velasci","Ambystoma_californiense","Ambystoma_macrodactylum","Ambystoma_maculatum","Ambystoma_gracile","Salamandrina_terdigitata","Salamandra_atra","Salamandra_salamandra","Chioglossa_lusitanica","Mertensiella_caucasica","Taricha_granulosa","Taricha_torosa","Taricha_rivularis","Notophthalmus_meridionalis","Notophthalmus_perstriatus","Notophthalmus_viridescens","Ichthyosaura_alpestris","Lissotriton_vulgaris","Lissotriton_montandoni","Lissotriton_helveticus","Lissotriton_boscai","Triturus_pygmaeus","Triturus_cristatus","Calotriton_asper","Ommatotriton_vittatus","Neurergus_crocatus","Neurergus_strauchii","Cynops_pyrrhogaster","Cynops_ensicauda","Paramesotriton_caudopunctatus","Paramesotriton_chinensis","Paramesotriton_hongkongensis","Pachytriton_brevipes","Echinotriton_andersoni","Tylototriton_verrucosus","Tylototriton_kweichowensis","Tylototriton_asperrimus","Pleurodeles_waltl","Hemidactylium_scutatum","Bolitoglossa_adspersa","Bolitoglossa_palmata","Bolitoglossa_subpalmata","Bolitoglossa_dofleini","Bolitoglossa_morio","Bolitoglossa_engelhardti","Bolitoglossa_rostrata","Bolitoglossa_platydactyla","Bolitoglossa_mexicana","Bolitoglossa_yucatana","Bolitoglossa_occidentalis","Bolitoglossa_rufescens","Parvimolge_townsendi","Pseudoeurycea_leprosa","Pseudoeurycea_werleri","Pseudoeurycea_robertsi","Pseudoeurycea_gadovii","Pseudoeurycea_rex","Pseudoeurycea_bellii","Pseudoeurycea_cephalica","Pseudoeurycea_galeanae","Chiropterotriton_dimidiatus","Chiropterotriton_lavae","Chiropterotriton_priscus","Chiropterotriton_multidentatus","Chiropterotriton_chondrostega","Bradytriton_silus","Oedipina_complex","Oedipina_parvipes","Oedipina_cyclocauda","Oedipina_uniformis","Nototriton_picadoi","Nyctanolis_pernix","Cryptotriton_nasalis","Batrachoseps_wrighti","Batrachoseps_attenuatus","Batrachoseps_major","Stereochilus_marginatus","Gyrinophilus_porphyriticus","Pseudotriton_montanus","Pseudotriton_ruber","Eurycea_multiplicata","Eurycea_tynerensis","Eurycea_spelaea","Eurycea_quadridigitata","Eurycea_lucifuga","Eurycea_longicauda","Eurycea_cirrigera","Eurycea_bislineata","Eurycea_aquatica","Eurycea_junaluska","Eurycea_wilderae","Eurycea_rathbuni","Eurycea_nana","Eurycea_sosorum","Eurycea_neotenes","Eurycea_tridentifera","Plethodon_elongatus","Plethodon_vehiculum","Plethodon_dunni","Plethodon_neomexicanus","Plethodon_vandykei","Plethodon_idahoensis","Plethodon_serratus","Plethodon_hoffmani","Plethodon_cinereus","Plethodon_shenandoah","Plethodon_richmondi","Plethodon_nettingi","Plethodon_hubrichti","Plethodon_wehrlei","Plethodon_punctatus","Plethodon_welleri","Plethodon_angusticlavius","Plethodon_ventralis","Plethodon_dorsalis","Plethodon_yonahlossee","Plethodon_kentucki","Plethodon_metcalfi","Plethodon_jordani","Plethodon_caddoensis","Plethodon_ouachitae","Plethodon_montanus","Plethodon_amplus","Plethodon_meridianus","Plethodon_shermani","Plethodon_cheoah","Plethodon_chlorobryonis","Plethodon_teyahalee","Plethodon_cylindraceus","Plethodon_glutinosus","Plethodon_mississippi","Plethodon_albagula","Plethodon_grobmani","Hydromantes_italicus","Hydromantes_platycephalus","Ensatina_eschscholtzii","Aneides_aeneus","Aneides_hardii","Aneides_lugubris","Aneides_flavipunctatus","Phaeognathus_hubrichti","Desmognathus_wrighti","Desmognathus_aeneus","Desmognathus_quadramaculatus","Desmognathus_marmoratus","Desmognathus_imitator","Desmognathus_ochrophaeus","Desmognathus_welteri","Desmognathus_fuscus","Desmognathus_monticola","Desmognathus_brimleyorum","Desmognathus_auriculatus","Amphiuma_pholeter","Amphiuma_means","Amphiuma_tridactylum","Rhyacotriton_olympicus","Rhyacotriton_kezeri","Rhyacotriton_cascadae","Rhyacotriton_variegatus","Proteus_anguinus","Necturus_alabamensis","Necturus_beyeri","Necturus_maculosus","Necturus_punctatus","Andrias_davidianus","Cryptobranchus_alleganiensis","Batrachuperus_pinchonii","Batrachuperus_yenyuanensis","Liua_shihi","Salamandrella_keyserlingii","Hynobius_nebulosus","Hynobius_dunni","Hynobius_tsuensis","Hynobius_leechii","Hynobius_naevius","Hynobius_stejnegeri","Hynobius_nigrescens","Hynobius_lichenatus","Hynobius_abei","Pachyhynobius_shangchengensis","Paradactylodon_mustersi","Ranodon_sibiricus","Pseudobranchus_axanthus","Siren_lacertina","Siren_intermedia"
361.99708806,361.99708806,361.99708806,362.00000001,362.00000001,362.00000002,362.00000003,362.00000002,362.00000001,362.00000001,361.99999999,362,361.99999999,362,362,362,362,361.99979401,361.999897,361.99989701,361.99979403,361.99979403,361.99969098,361.99979399,361.99979401,361.99979403,361.99979402,361.99979402,361.99989698,361.99979402,361.99979402,361.99989701,361.99989701,361.99979402,361.99989698,361.99979398,361.99989701,361.99989702,361.99989707,361.99979401,361.99979401,361.99979405,361.99989702,361.99989707,361.99989701,361.99989704,361.99989703,361.99989703,361.99989703,361.99979402,303.98213408,303.9821341,303.98213409,303.96426816,303.98213408,303.96426815,303.96426816,303.96426816,303.98213408,304,304,303.98213408,303.98213408,303.96426816,303.96426815,303.99999999,303.96426817,303.98213408,303.96426817,303.98213409,303.98213409,303.98213409,303.96426816,303.96426816,303.96426815,303.96426815,303.96426816,303.96426816,303.96426817,303.96426817,303.94640224,303.94640225,303.96426815,303.98213408,303.96426816,303.96426816,303.96426815,303.96426815,303.98213408,303.98213408,303.98213407,303.98213407,303.98213409,304.00000002,304.00000002,303.98213408,303.98213408,303.98213408,304.00000001,304.00000001,304.00000001,304.00000001,304.00000001,303.98213409,303.98213409,303.98213409,303.98213409,303.98213409,303.96426814,303.98213407,303.98213407,303.96426815,303.98213407,303.98213407,303.96426815,303.94640224,303.94640224,303.94640224,303.96426815,303.94640223,303.94640223,303.96426815,303.96426815,303.98213407,303.98213407,303.98213408,303.98213408,303.96426815,303.98213407,303.98213407,303.98213407,303.96426815,303.96426815,303.96426816,303.96426816,303.96426816,303.96426815,303.96426815,303.96426816,303.94640224,303.94640224,303.96426815,303.96426815,303.96426815,303.96426815,303.98213407,303.98213407,303.98213408,303.98213408,303.98213408,303.98213409,303.98213409,303.98213407,303.96426816,303.98213409,303.96426816,303.96426816,303.96426816,303.96426816,303.96426816,303.96426816,303.96426816,303.94640224,303.94640224,304.00000001,304.00000001,304.00000001,3.52412122,0,15.03807123,17.32000001,340.00000001,340,340.00000001,340.00000001,340,388.00000001,388.00000001,388.00000001,388,388.00000002,388.00000001,387.999999989,387.999999989,387.999999992,387.999999994,387.999999993,387.999999994,387.999999995,387.999999995,387.99999999,388.00000001,387.99999999,387.99999999,428.00000001,428.00000001,428.00000001
361.99708805,361.99708805,361.99708805,362,362,362.00000001,362.00000002,362.00000001,362,362,361.99999998,361.99999999,361.99999998,361.99999999,361.99999999,361.99999999,361.99999999,361.999794,361.99989699,361.999897,361.99979402,361.99979402,361.99969097,361.99979398,361.999794,361.99979402,361.99979401,361.99979401,361.99989697,361.99979401,361.99979401,361.999897,361.999897,361.99979401,361.99989697,361.99979397,361.999897,361.99989701,361.99989706,361.999794,361.999794,361.99979404,361.99989701,361.99989706,361.999897,361.99989703,361.99989702,361.99989702,361.99989702,361.99979401,303.98213407,303.98213409,303.98213408,303.96426815,303.98213407,303.96426814,303.96426815,303.96426815,303.98213407,303.99999999,303.99999999,303.98213407,303.98213407,303.96426815,303.96426814,303.99999998,303.96426816,303.98213407,303.96426816,303.98213408,303.98213408,303.98213408,303.96426815,303.96426815,303.96426814,303.96426814,303.96426815,303.96426815,303.96426816,303.96426816,303.94640223,303.94640224,303.96426814,303.98213407,303.96426815,303.96426815,303.96426814,303.96426814,303.98213407,303.98213407,303.98213406,303.98213406,303.98213408,304.00000001,304.00000001,303.98213407,303.98213407,303.98213407,304,304,304,304,304,303.98213408,303.98213408,303.98213408,303.98213408,303.98213408,303.96426813,303.98213406,303.98213406,303.96426814,303.98213406,303.98213406,303.96426814,303.94640223,303.94640223,303.94640223,303.96426814,303.94640222,303.94640222,303.96426814,303.96426814,303.98213406,303.98213406,303.98213407,303.98213407,303.96426814,303.98213406,303.98213406,303.98213406,303.96426814,303.96426814,303.96426815,303.96426815,303.96426815,303.96426814,303.96426814,303.96426815,303.94640223,303.94640223,303.96426814,303.96426814,303.96426814,303.96426814,303.98213406,303.98213406,303.98213407,303.98213407,303.98213407,303.98213408,303.98213408,303.98213406,303.96426815,303.98213408,303.96426815,303.96426815,303.96426815,303.96426815,303.96426815,303.96426815,303.96426815,303.94640223,303.94640223,304,304,304,15.03807123,15.03807123,0,17.32,340,339.99999999,340,340,339.99999999,388,388,388,387.99999999,388.00000001,388,387.999999979,387.999999979,387.999999982,387.999999984,387.999999983,387.999999984,387.999999985,387.999999985,387.99999998,388,387.99999998,387.99999998,428,428,428
361.99708805,361.99708805,361.99708805,362,362,362.00000001,362.00000002,362.00000001,362,362,361.99999998,361.99999999,361.99999998,361.99999999,361.99999999,361.99999999,361.99999999,361.999794,361.99989699,361.999897,361.99979402,361.99979402,361.99969097,361.99979398,361.999794,361.99979402,361.99979401,361.99979401,361.99989697,361.99979401,361.99979401,361.999897,361.999897,361.99979401,361.99989697,361.99979397,361.999897,361.99989701,361.99989706,361.999794,361.999794,361.99979404,361.99989701,361.99989706,361.999897,361.99989703,361.99989702,361.99989702,361.99989702,361.99979401,303.98213407,303.98213409,303.98213408,303.96426815,303.98213407,303.96426814,303.96426815,303.96426815,303.98213407,303.99999999,303.99999999,303.98213407,303.98213407,303.96426815,303.96426814,303.99999998,303.96426816,303.98213407,303.96426816,303.98213408,303.98213408,303.98213408,303.96426815,303.96426815,303.96426814,303.96426814,303.96426815,303.96426815,303.96426816,303.96426816,303.94640223,303.94640224,303.96426814,303.98213407,303.96426815,303.96426815,303.96426814,303.96426814,303.98213407,303.98213407,303.98213406,303.98213406,303.98213408,304.00000001,304.00000001,303.98213407,303.98213407,303.98213407,304,304,304,304,304,303.98213408,303.98213408,303.98213408,303.98213408,303.98213408,303.96426813,303.98213406,303.98213406,303.96426814,303.98213406,303.98213406,303.96426814,303.94640223,303.94640223,303.94640223,303.96426814,303.94640222,303.94640222,303.96426814,303.96426814,303.98213406,303.98213406,303.98213407,303.98213407,303.96426814,303.98213406,303.98213406,303.98213406,303.96426814,303.96426814,303.96426815,303.96426815,303.96426815,303.96426814,303.96426814,303.96426815,303.94640223,303.94640223,303.96426814,303.96426814,303.96426814,303.96426814,303.98213406,303.98213406,303.98213407,303.98213407,303.98213407,303.98213408,303.98213408,303.98213406,303.96426815,303.98213408,303.96426815,303.96426815,303.96426815,303.96426815,303.96426815,303.96426815,303.96426815,303.94640223,303.94640223,304,304,304,17.32000001,17.32000001,17.32,0,340,339.99999999,340,340,339.99999999,388,388,388,387.99999999,388.00000001,388,387.999999979,387.999999979,387.999999982,387.999999984,387.999999983,387.999999984,387.999999985,387.999999985,387.99999998,388,387.99999998,387.99999998,428,428,428
361.99708805,361.99708805,361.99708805,362,362,362.00000001,362.00000002,362.00000001,362,362,361.99999998,361.99999999,361.99999998,361.99999999,361.99999999,361.99999999,361.99999999,361.999794,361.99989699,361.999897,361.99979402,361.99979402,361.99969097,361.99979398,361.999794,361.99979402,361.99979401,361.99979401,361.99989697,361.99979401,361.99979401,361.999897,361.999897,361.99979401,361.99989697,361.99979397,361.999897,361.99989701,361.99989706,361.999794,361.999794,361.99979404,361.99989701,361.99989706,361.999897,361.99989703,361.99989702,361.99989702,361.99989702,361.99979401,339.98213407,339.98213409,339.98213408,339.96426815,339.98213407,339.96426814,339.96426815,339.96426815,339.98213407,339.99999999,339.99999999,339.98213407,339.98213407,339.96426815,339.96426814,339.99999998,339.96426816,339.98213407,339.96426816,339.98213408,339.98213408,339.98213408,339.96426815,339.96426815,339.96426814,339.96426814,339.96426815,339.96426815,339.96426816,339.96426816,339.94640223,339.94640224,339.96426814,339.98213407,339.96426815,339.96426815,339.96426814,339.96426814,339.98213407,339.98213407,339.98213406,339.98213406,339.98213408,340.00000001,340.00000001,339.98213407,339.98213407,339.98213407,340,340,340,340,340,339.98213408,339.98213408,339.98213408,339.98213408,339.98213408,339.96426813,339.98213406,339.98213406,339.96426814,339.98213406,339.98213406,339.96426814,339.94640223,339.94640223,339.94640223,339.96426814,339.94640222,339.94640222,339.96426814,339.96426814,339.98213406,339.98213406,339.98213407,339.98213407,339.96426814,339.98213406,339.98213406,339.98213406,339.96426814,339.96426814,339.96426815,339.96426815,339.96426815,339.96426814,339.96426814,339.96426815,339.94640223,339.94640223,339.96426814,339.96426814,339.96426814,339.96426814,339.98213406,339.98213406,339.98213407,339.98213407,339.98213407,339.98213408,339.98213408,339.98213406,339.96426815,339.98213408,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.94640223,339.94640223,340,340,340,340.00000001,340.00000001,340,340,0,291.99999999,292,292,291.99999999,388,388,388,387.99999999,388.00000001,388,387.999999979,387.999999979,387.999999982,387.999999984,387.999999983,387.999999984,387.999999985,387.999999985,387.99999998,388,387.99999998,387.99999998,428,428,428
361.99708804,361.99708804,361.99708804,361.99999999,361.99999999,362,362.00000001,362,361.99999999,361.99999999,361.99999997,361.99999998,361.99999997,361.99999998,361.99999998,361.99999998,361.99999998,361.99979399,361.99989698,361.99989699,361.99979401,361.99979401,361.99969096,361.99979397,361.99979399,361.99979401,361.999794,361.999794,361.99989696,361.999794,361.999794,361.99989699,361.99989699,361.999794,361.99989696,361.99979396,361.99989699,361.999897,361.99989705,361.99979399,361.99979399,361.99979403,361.999897,361.99989705,361.99989699,361.99989702,361.99989701,361.99989701,361.99989701,361.999794,339.98213406,339.98213408,339.98213407,339.96426814,339.98213406,339.96426813,339.96426814,339.96426814,339.98213406,339.99999998,339.99999998,339.98213406,339.98213406,339.96426814,339.96426813,339.99999997,339.96426815,339.98213406,339.96426815,339.98213407,339.98213407,339.98213407,339.96426814,339.96426814,339.96426813,339.96426813,339.96426814,339.96426814,339.96426815,339.96426815,339.94640222,339.94640223,339.96426813,339.98213406,339.96426814,339.96426814,339.96426813,339.96426813,339.98213406,339.98213406,339.98213405,339.98213405,339.98213407,340,340,339.98213406,339.98213406,339.98213406,339.99999999,339.99999999,339.99999999,339.99999999,339.99999999,339.98213407,339.98213407,339.98213407,339.98213407,339.98213407,339.96426812,339.98213405,339.98213405,339.96426813,339.98213405,339.98213405,339.96426813,339.94640222,339.94640222,339.94640222,339.96426813,339.94640221,339.94640221,339.96426813,339.96426813,339.98213405,339.98213405,339.98213406,339.98213406,339.96426813,339.98213405,339.98213405,339.98213405,339.96426813,339.96426813,339.96426814,339.96426814,339.96426814,339.96426813,339.96426813,339.96426814,339.94640222,339.94640222,339.96426813,339.96426813,339.96426813,339.96426813,339.98213405,339.98213405,339.98213406,339.98213406,339.98213406,339.98213407,339.98213407,339.98213405,339.96426814,339.98213407,339.96426814,339.96426814,339.96426814,339.96426814,339.96426814,339.96426814,339.96426814,339.94640222,339.94640222,339.99999999,339.99999999,339.99999999,340,340,339.99999999,339.99999999,291.99999999,0,141.98414961,150.30016873,169.00799226,387.99999999,387.99999999,387.99999999,387.99999998,388,387.99999999,387.999999969,387.999999969,387.999999972,387.999999974,387.999999973,387.999999974,387.999999975,387.999999975,387.99999997,387.99999999,387.99999997,387.99999997,427.99999999,427.99999999,427.99999999
361.99708805,361.99708805,361.99708805,362,362,362.00000001,362.00000002,362.00000001,362,362,361.99999998,361.99999999,361.99999998,361.99999999,361.99999999,361.99999999,361.99999999,361.999794,361.99989699,361.999897,361.99979402,361.99979402,361.99969097,361.99979398,361.999794,361.99979402,361.99979401,361.99979401,361.99989697,361.99979401,361.99979401,361.999897,361.999897,361.99979401,361.99989697,361.99979397,361.999897,361.99989701,361.99989706,361.999794,361.999794,361.99979404,361.99989701,361.99989706,361.999897,361.99989703,361.99989702,361.99989702,361.99989702,361.99979401,339.98213407,339.98213409,339.98213408,339.96426815,339.98213407,339.96426814,339.96426815,339.96426815,339.98213407,339.99999999,339.99999999,339.98213407,339.98213407,339.96426815,339.96426814,339.99999998,339.96426816,339.98213407,339.96426816,339.98213408,339.98213408,339.98213408,339.96426815,339.96426815,339.96426814,339.96426814,339.96426815,339.96426815,339.96426816,339.96426816,339.94640223,339.94640224,339.96426814,339.98213407,339.96426815,339.96426815,339.96426814,339.96426814,339.98213407,339.98213407,339.98213406,339.98213406,339.98213408,340.00000001,340.00000001,339.98213407,339.98213407,339.98213407,340,340,340,340,340,339.98213408,339.98213408,339.98213408,339.98213408,339.98213408,339.96426813,339.98213406,339.98213406,339.96426814,339.98213406,339.98213406,339.96426814,339.94640223,339.94640223,339.94640223,339.96426814,339.94640222,339.94640222,339.96426814,339.96426814,339.98213406,339.98213406,339.98213407,339.98213407,339.96426814,339.98213406,339.98213406,339.98213406,339.96426814,339.96426814,339.96426815,339.96426815,339.96426815,339.96426814,339.96426814,339.96426815,339.94640223,339.94640223,339.96426814,339.96426814,339.96426814,339.96426814,339.98213406,339.98213406,339.98213407,339.98213407,339.98213407,339.98213408,339.98213408,339.98213406,339.96426815,339.98213408,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.94640223,339.94640223,340,340,340,340.00000001,340.00000001,340,340,292,141.98414961,0,150.30016874,169.00799227,388,388,388,387.99999999,388.00000001,388,387.999999979,387.999999979,387.999999982,387.999999984,387.999999983,387.999999984,387.999999985,387.999999985,387.99999998,388,387.99999998,387.99999998,428,428,428
361.99708805,361.99708805,361.99708805,362,362,362.00000001,362.00000002,362.00000001,362,362,361.99999998,361.99999999,361.99999998,361.99999999,361.99999999,361.99999999,361.99999999,361.999794,361.99989699,361.999897,361.99979402,361.99979402,361.99969097,361.99979398,361.999794,361.99979402,361.99979401,361.99979401,361.99989697,361.99979401,361.99979401,361.999897,361.999897,361.99979401,361.99989697,361.99979397,361.999897,361.99989701,361.99989706,361.999794,361.999794,361.99979404,361.99989701,361.99989706,361.999897,361.99989703,361.99989702,361.99989702,361.99989702,361.99979401,339.98213407,339.98213409,339.98213408,339.96426815,339.98213407,339.96426814,339.96426815,339.96426815,339.98213407,339.99999999,339.99999999,339.98213407,339.98213407,339.96426815,339.96426814,339.99999998,339.96426816,339.98213407,339.96426816,339.98213408,339.98213408,339.98213408,339.96426815,339.96426815,339.96426814,339.96426814,339.96426815,339.96426815,339.96426816,339.96426816,339.94640223,339.94640224,339.96426814,339.98213407,339.96426815,339.96426815,339.96426814,339.96426814,339.98213407,339.98213407,339.98213406,339.98213406,339.98213408,340.00000001,340.00000001,339.98213407,339.98213407,339.98213407,340,340,340,340,340,339.98213408,339.98213408,339.98213408,339.98213408,339.98213408,339.96426813,339.98213406,339.98213406,339.96426814,339.98213406,339.98213406,339.96426814,339.94640223,339.94640223,339.94640223,339.96426814,339.94640222,339.94640222,339.96426814,339.96426814,339.98213406,339.98213406,339.98213407,339.98213407,339.96426814,339.98213406,339.98213406,339.98213406,339.96426814,339.96426814,339.96426815,339.96426815,339.96426815,339.96426814,339.96426814,339.96426815,339.94640223,339.94640223,339.96426814,339.96426814,339.96426814,339.96426814,339.98213406,339.98213406,339.98213407,339.98213407,339.98213407,339.98213408,339.98213408,339.98213406,339.96426815,339.98213408,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.96426815,339.94640223,339.94640223,340,340,340,340.00000001,340.00000001,340,340,292,150.30016873,150.30016874,0,169.00799227,388,388,388,387.99999999,388.00000001,388,387.999999979,387.999999979,387.999999982,387.999999984,387.999999983,387.999999984,387.999999985,387.999999985,387.99999998,388,387.99999998,387.99999998,428,428,428
361.99708804,361.99708804,361.99708804,361.99999999,361.99999999,362,362.00000001,362,361.99999999,361.99999999,361.99999997,361.99999998,361.99999997,361.99999998,361.99999998,361.99999998,361.99999998,361.99979399,361.99989698,361.99989699,361.99979401,361.99979401,361.99969096,361.99979397,361.99979399,361.99979401,361.999794,361.999794,361.99989696,361.999794,361.999794,361.99989699,361.99989699,361.999794,361.99989696,361.99979396,361.99989699,361.999897,361.99989705,361.99979399,361.99979399,361.99979403,361.999897,361.99989705,361.99989699,361.99989702,361.99989701,361.99989701,361.99989701,361.999794,339.98213406,339.98213408,339.98213407,339.96426814,339.98213406,339.96426813,339.96426814,339.96426814,339.98213406,339.99999998,339.99999998,339.98213406,339.98213406,339.96426814,339.96426813,339.99999997,339.96426815,339.98213406,339.96426815,339.98213407,339.98213407,339.98213407,339.96426814,339.96426814,339.96426813,339.96426813,339.96426814,339.96426814,339.96426815,339.96426815,339.94640222,339.94640223,339.96426813,339.98213406,339.96426814,339.96426814,339.96426813,339.96426813,339.98213406,339.98213406,339.98213405,339.98213405,339.98213407,340,340,339.98213406,339.98213406,339.98213406,339.99999999,339.99999999,339.99999999,339.99999999,339.99999999,339.98213407,339.98213407,339.98213407,339.98213407,339.98213407,339.96426812,339.98213405,339.98213405,339.96426813,339.98213405,339.98213405,339.96426813,339.94640222,339.94640222,339.94640222,339.96426813,339.94640221,339.94640221,339.96426813,339.96426813,339.98213405,339.98213405,339.98213406,339.98213406,339.96426813,339.98213405,339.98213405,339.98213405,339.96426813,339.96426813,339.96426814,339.96426814,339.96426814,339.96426813,339.96426813,339.96426814,339.94640222,339.94640222,339.96426813,339.96426813,339.96426813,339.96426813,339.98213405,339.98213405,339.98213406,339.98213406,339.98213406,339.98213407,339.98213407,339.98213405,339.96426814,339.98213407,339.96426814,339.96426814,339.96426814,339.96426814,339.96426814,339.96426814,339.96426814,339.94640222,339.94640222,339.99999999,339.99999999,339.99999999,340,340,339.99999999,339.99999999,291.99999999,169.00799226,169.00799227,169.00799227,0,387.99999999,387.99999999,387.99999999,387.99999998,388,387.99999999,387.999999969,387.999999969,387.999999972,387.999999974,387.999999973,387.999999974,387.999999975,387.999999975,387.99999997,387.99999999,387.99999997,387.99999997,427.99999999,427.99999999,427.99999999
387.99708805,387.99708805,387.99708805,388,388,388.00000001,388.00000002,388.00000001,388,388,387.99999998,387.99999999,387.99999998,387.99999999,387.99999999,387.99999999,387.99999999,387.999794,387.99989699,387.999897,387.99979402,387.99979402,387.99969097,387.99979398,387.999794,387.99979402,387.99979401,387.99979401,387.99989697,387.99979401,387.99979401,387.999897,387.999897,387.99979401,387.99989697,387.99979397,387.999897,387.99989701,387.99989706,387.999794,387.999794,387.99979404,387.99989701,387.99989706,387.999897,387.99989703,387.99989702,387.99989702,387.99989702,387.99979401,387.98213407,387.98213409,387.98213408,387.96426815,387.98213407,387.96426814,387.96426815,387.96426815,387.98213407,387.99999999,387.99999999,387.98213407,387.98213407,387.96426815,387.96426814,387.99999998,387.96426816,387.98213407,387.96426816,387.98213408,387.98213408,387.98213408,387.96426815,387.96426815,387.96426814,387.96426814,387.96426815,387.96426815,387.96426816,387.96426816,387.94640223,387.94640224,387.96426814,387.98213407,387.96426815,387.96426815,387.96426814,387.96426814,387.98213407,387.98213407,387.98213406,387.98213406,387.98213408,388.00000001,388.00000001,387.98213407,387.98213407,387.98213407,388,388,388,388,388,387.98213408,387.98213408,387.98213408,387.98213408,387.98213408,387.96426813,387.98213406,387.98213406,387.96426814,387.98213406,387.98213406,387.96426814,387.94640223,387.94640223,387.94640223,387.96426814,387.94640222,387.94640222,387.96426814,387.96426814,387.98213406,387.98213406,387.98213407,387.98213407,387.96426814,387.98213406,387.98213406,387.98213406,387.96426814,387.96426814,387.96426815,387.96426815,387.96426815,387.96426814,387.96426814,387.96426815,387.94640223,387.94640223,387.96426814,387.96426814,387.96426814,387.96426814,387.98213406,387.98213406,387.98213407,387.98213407,387.98213407,387.98213408,387.98213408,387.98213406,387.96426815,387.98213408,387.96426815,387.96426815,387.96426815,387.96426815,387.96426815,387.96426815,387.96426815,387.94640223,387.94640223,388,388,388,388.00000001,388.00000001,388,388,388,387.99999999,388,388,387.99999999,0,132,322,321.99999999,322.00000001,322,321.999999979,321.999999979,321.999999982,321.999999984,321.999999983,321.999999984,321.999999985,321.999999985,321.99999998,322,321.99999998,321.99999998,428,428,428
387.99708805,387.99708805,387.99708805,388,388,388.00000001,388.00000002,388.00000001,388,388,387.99999998,387.99999999,387.99999998,387.99999999,387.99999999,387.99999999,387.99999999,387.999794,387.99989699,387.999897,387.99979402,387.99979402,387.99969097,387.99979398,387.999794,387.99979402,387.99979401,387.99979401,387.99989697,387.99979401,387.99979401,387.999897,387.999897,387.99979401,387.99989697,387.99979397,387.999897,387.99989701,387.99989706,387.999794,387.999794,387.99979404,387.99989701,387.99989706,387.999897,387.99989703,387.99989702,387.99989702,387.99989702,387.99979401,387.98213407,387.98213409,387.98213408,387.96426815,387.98213407,387.96426814,387.96426815,387.96426815,387.98213407,387.99999999,387.99999999,387.98213407,387.98213407,387.96426815,387.96426814,387.99999998,387.96426816,387.98213407,387.96426816,387.98213408,387.98213408,387.98213408,387.96426815,387.96426815,387.96426814,387.96426814,387.96426815,387.96426815,387.96426816,387.96426816,387.94640223,387.94640224,387.96426814,387.98213407,387.96426815,387.96426815,387.96426814,387.96426814,387.98213407,387.98213407,387.98213406,387.98213406,387.98213408,388.00000001,388.00000001,387.98213407,387.98213407,387.98213407,388,388,388,388,388,387.98213408,387.98213408,387.98213408,387.98213408,387.98213408,387.96426813,387.98213406,387.98213406,387.96426814,387.98213406,387.98213406,387.96426814,387.94640223,387.94640223,387.94640223,387.96426814,387.94640222,387.94640222,387.96426814,387.96426814,387.98213406,387.98213406,387.98213407,387.98213407,387.96426814,387.98213406,387.98213406,387.98213406,387.96426814,387.96426814,387.96426815,387.96426815,387.96426815,387.96426814,387.96426814,387.96426815,387.94640223,387.94640223,387.96426814,387.96426814,387.96426814,387.96426814,387.98213406,387.98213406,387.98213407,387.98213407,387.98213407,387.98213408,387.98213408,387.98213406,387.96426815,387.98213408,387.96426815,387.96426815,387.96426815,387.96426815,387.96426815,387.96426815,387.96426815,387.94640223,387.94640223,388,388,388,388.00000001,388.00000001,388,388,388,387.99999999,388,388,387.99999999,132,0,322,321.99999999,322.00000001,322,321.999999979,321.999999979,321.999999982,321.999999984,321.999999983,321.999999984,321.999999985,321.999999985,321.99999998,322,321.99999998,321.99999998,428,428,428
